OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
FENGYUN 1C DEB,1999-025EPB,2026-05-29T03:30:42.086016,14.25305256,.0054407,98.7082,216.1035,97.8613,292.0374,0,U,37926,999,76654,.15309E-2,.3618E-4,0
FENGYUN 1C DEB,1999-025EPC,2026-05-28T04:01:00.711840,14.81773921,.00074263,98.8126,312.0539,121.1302,239.0638,0,U,37927,999,67573,.40861739E-2,.32343E-3,0
FENGYUN 1C DEB,1999-025EPD,2026-05-27T14:48:41.762592,14.37733878,.0070164,98.8976,33.1316,264.2711,95.0471,0,U,37928,999,83575,.4268E-3,.1273E-4,0
FENGYUN 1C DEB,1999-025EPM,2026-05-28T08:41:37.533408,14.17370524,.0071642,98.6907,188.6034,30.4012,346.0593,0,U,38116,999,66845,.48305E-3,.959E-5,0
FENGYUN 1C DEB,1999-025EPQ,2026-05-21T09:58:25.286016,14.17892473,.0227887,98.5833,214.2954,131.1940,230.9134,0,U,38119,999,56270,.33067E-2,.87E-4,0
FENGYUN 1C DEB,1999-025EPS,2026-05-24T04:56:11.003424,14.22557452,.02042009,99.1417,306.4065,23.7479,337.2960,0,U,38121,999,86229,.35084087E-3,.919E-5,0
FENGYUN 1C DEB,1999-025EPT,2026-05-23T11:04:06.839328,14.43462975,.02257959,98.3185,147.2336,27.8463,333.4601,0,U,38122,999,70071,.45462779E-3,.2043E-4,0
FENGYUN 1C DEB,1999-025EPV,2026-05-07T12:07:10.775712,13.41006316,.03552181,97.8237,52.3557,288.6110,67.6764,0,U,38124,999,56535,.20983136E-3,.136E-5,0
FENGYUN 1C DEB,1999-025EQB,2026-05-26T01:23:08.669472,13.77900835,.02097653,98.5905,187.3572,142.8144,218.7750,0,U,38130,999,71545,.12362334E-2,.1422E-4,0
FENGYUN 1C DEB,1999-025EQG,2026-05-21T10:48:10.876032,14.25734381,.022017,98.6350,201.1670,325.9389,32.7822,0,U,38135,999,63316,.17008E-3,.47E-5,0
FENGYUN 1C DEB,1999-025EQJ,2026-05-20T08:50:32.282016,14.06310366,.00451384,98.8406,184.6149,345.5152,14.4720,0,U,38137,999,65938,.64177084E-4,.63E-6,0
FENGYUN 1C DEB,1999-025EQQ,2026-05-25T21:15:51.273504,14.05217547,.00576362,99.0049,205.7921,125.3713,235.2859,0,U,38143,999,62588,.61461459E-3,.964E-5,0
FENGYUN 1C DEB,1999-025EQR,2026-05-24T04:52:52.197024,13.59450641,.02908647,98.9803,320.2368,131.2750,231.3837,0,U,38144,999,63244,.98996448E-3,.93E-5,0
FENGYUN 1C DEB,1999-025EQT,2026-05-24T01:21:55.716768,14.61123692,.01955585,99.4784,252.8134,335.4298,206.3761,0,U,38146,999,34248,.29936517E-3,.1855E-4,0
FENGYUN 1C DEB,1999-025EQU,2026-05-26T06:08:00.372768,14.23896159,.00504974,98.5494,161.0178,178.7715,181.3597,0,U,38147,999,62728,.43838651E-3,.975E-5,0
FENGYUN 1C DEB,1999-025EQW,2026-05-25T06:10:38.604864,14.26119143,.00784863,98.3687,135.1222,42.2160,318.5028,0,U,38149,999,72818,.1956164E-3,.442E-5,0
FENGYUN 1C DEB,1999-025ERC,2026-05-26T12:25:47.653824,14.27009039,.00971558,98.4423,49.9741,7.1282,353.1255,0,U,38155,999,66124,.21456394E-2,.545E-4,0
FENGYUN 1C DEB,1999-025ERE,2026-05-26T06:00:35.391168,14.22691045,.02717464,99.6570,73.9995,12.2913,348.4719,0,U,38157,999,78586,.11709872E-2,.3772E-4,0
FENGYUN 1C DEB,1999-025ERG,2026-05-14T10:53:40.517088,14.03694203,.00551081,99.3032,34.7136,280.7047,78.7917,0,U,38159,999,85254,.21712336E-3,.299E-5,0
FENGYUN 1C DEB,1999-025ERL,2026-05-12T20:14:06.687744,14.06299011,.00763717,99.1095,175.4320,181.2879,178.8103,0,U,38163,999,26665,.47872506E-3,.765E-5,0
FENGYUN 1C DEB,1999-025ERP,2026-05-29T02:24:16.098048,14.33547488,.0050213,99.0793,264.9488,274.5430,85.0018,0,U,38166,999,66168,.28836E-2,.8052E-4,0
FENGYUN 1C DEB,1999-025ERS,2026-05-27T04:51:57.439296,14.77221222,.00251256,98.9839,144.3242,271.9290,87.9040,0,U,38169,999,63707,.25122928E-2,.17871E-3,0
FENGYUN 1C DEB,1999-025ERV,2026-05-21T02:23:48.997824,13.54893139,.02775188,100.4140,246.2578,298.0323,59.2996,0,U,38172,999,63830,.48948915E-3,.379E-5,0
FENGYUN 1C DEB,1999-025ERW,2026-05-10T23:25:05.708928,14.38465600,.01626797,98.9924,43.2209,34.1870,326.9664,0,U,38173,999,62788,.7575009E-3,.2645E-4,0
FENGYUN 1C DEB,1999-025ESA,2026-05-25T05:57:19.989792,13.96577611,.02242046,98.9338,151.8874,296.0807,61.7435,0,U,38491,999,68742,.23278955E-3,.353E-5,0
FENGYUN 1C DEB,1999-025ESB,2026-05-11T10:04:42.066048,13.95368624,.0229687,98.6061,198.2925,95.8363,266.9032,0,U,38492,999,58090,.15448E-2,.2572E-4,0
FENGYUN 1C DEB,1999-025ESC,2026-05-23T14:25:23.007072,13.62500670,.04263363,99.1021,97.6325,185.0623,174.6140,0,U,38493,999,58702,.18311919E-3,.222E-5,0
FENGYUN 1C DEB,1999-025ESD,2026-05-22T02:55:53.368608,14.03036022,.03740137,98.4479,85.8365,276.2047,79.6646,0,U,38494,999,9401,.97603723E-3,.2773E-4,0
FENGYUN 1C DEB,1999-025ESE,2026-05-18T06:19:02.840448,13.70002892,.02528461,99.1573,152.2181,89.5099,273.5013,0,U,38495,999,63255,.15882413E-2,.1708E-4,0
FENGYUN 1C DEB,1999-025ESF,2026-05-26T06:57:23.501376,14.10491142,.00751353,98.7581,156.8415,259.9698,99.2989,0,U,38496,999,83340,.67356866E-3,.1187E-4,0
FENGYUN 1C DEB,1999-025ESH,2026-05-28T07:07:29.085024,12.96906700,.0558402,99.6883,155.4799,53.5935,311.5350,0,U,38498,999,55902,.13758E-2,.778E-5,0
FENGYUN 1C DEB,1999-025ESV,2026-05-22T07:21:21.480768,14.13722156,.0099028,98.5977,150.2827,51.7159,309.2871,0,U,38510,999,90938,.39777E-3,.746E-5,0
FENGYUN 1C DEB,1999-025ESX,2026-05-26T02:06:57.676320,13.74429628,.02276937,98.3687,12.8743,22.6872,338.4154,0,U,38512,999,61827,.97360069E-3,.1075E-4,0
FENGYUN 1C DEB,1999-025ESY,2026-05-28T10:53:30.822144,14.81049329,.0235091,97.6161,46.3271,61.3720,301.0920,0,U,38513,999,66120,.13691E-2,.17135E-3,0
FENGYUN 1C DEB,1999-025ESZ,2026-05-25T18:30:05.138784,14.19710808,.0250485,98.0404,165.3741,252.0644,105.3083,0,U,38514,999,90321,.19963667E-2,.5742E-4,0
FENGYUN 1C DEB,1999-025ETB,2026-05-28T05:12:50.431968,14.34194898,.01102192,98.4613,133.4431,351.7281,8.2084,0,U,38516,999,87259,.1441161E-3,.387E-5,0
FENGYUN 1C DEB,1999-025ETJ,2026-05-26T21:41:46.080384,14.20983744,.0053883,99.1459,172.9030,242.4587,238.9621,0,U,38717,999,60771,.13204E-2,.2857E-4,0
FENGYUN 1C DEB,1999-025ETP,2026-05-25T07:12:31.049568,14.63579159,.01333649,99.3541,269.7785,320.2221,38.9257,0,U,38722,999,72852,.12350174E-2,.7233E-4,0
FENGYUN 1C DEB,1999-025ETR,2026-05-26T11:30:55.361088,14.17338407,.01178233,98.7313,157.3220,320.9500,38.3212,0,U,38724,999,58956,.23981999E-2,.5151E-4,0
FENGYUN 1C DEB,1999-025ETS,2026-05-28T07:53:16.390752,14.45587885,.0034636,98.8803,285.7972,121.4395,239.0189,0,U,38725,999,75757,.27375E-2,.9705E-4,0
FENGYUN 1C DEB,1999-025ETU,2026-05-28T22:48:31.617216,14.05005256,.0104402,98.6082,142.7532,109.6590,280.1845,0,U,38727,999,74180,.11959E-2,.1982E-4,0
FENGYUN 1C DEB,1999-025ETV,2026-05-28T06:47:47.056128,14.73253414,.0069115,99.2603,163.6222,260.7783,163.7549,0,U,38728,999,68061,.85439E-3,.5668E-4,0
FENGYUN 1C DEB,1999-025EUD,2026-05-20T11:34:59.944800,14.46886846,.02026874,98.8459,38.6743,269.3118,267.4691,0,U,38789,999,64140,.26583624E-3,.1185E-4,0
FENGYUN 1C DEB,1999-025EUK,2026-05-23T17:49:45.589728,13.30586324,.04972523,98.6918,147.1140,212.6429,144.3043,0,U,38795,999,80666,.21402373E-2,.1969E-4,0
FENGYUN 1C DEB,1999-025EUM,2026-05-23T22:21:59.609088,13.61806303,.02451601,99.4708,37.2365,166.7578,194.0155,0,U,38797,999,61490,.39671993E-3,.33E-5,0
FENGYUN 1C DEB,1999-025EUN,2026-05-18T01:25:40.365408,13.29129107,.04117895,98.8217,246.2676,75.0172,289.6147,0,U,38798,999,20811,.16449463E-3,.89E-6,0
FENGYUN 1C DEB,1999-025EUP,2026-05-24T10:57:11.413440,14.50286681,.01608218,98.3894,224.3340,212.9762,146.1323,0,U,38799,999,66396,.80756431E-3,.3664E-4,0
FENGYUN 1C DEB,1999-025EUR,2026-05-28T22:59:34.380384,14.25650871,.0343839,98.3471,197.1581,219.6238,265.5631,0,U,38801,999,66742,.44069E-3,.1895E-4,0
FENGYUN 1C DEB,1999-025EUT,2026-05-25T11:10:51.536064,14.25189690,.00596477,99.1316,160.8325,287.4900,71.9765,0,U,38803,999,62543,.14044621E-2,.3314E-4,0
FENGYUN 1C DEB,1999-025EUZ,2026-05-26T19:36:42.498720,14.18604367,.0221207,98.5841,156.8756,210.9217,147.8778,0,U,38809,999,71546,.34456177E-3,.864E-5,0
FENGYUN 1C DEB,1999-025EVD,2026-05-27T18:20:37.202208,14.20531094,.00062339,99.3455,159.2993,23.0869,337.0585,0,U,38813,999,50607,.43243042E-3,.88E-5,0
FENGYUN 1C DEB,1999-025EVH,2026-05-28T19:55:02.404416,13.58234579,.0289227,98.5874,3.6266,329.2646,29.1830,0,U,38817,999,68102,.14712E-2,.1364E-4,0
FENGYUN 1C DEB,1999-025EVJ,2026-05-22T10:16:13.876032,14.39927963,.0086212,98.2738,198.5041,336.4160,37.5037,0,U,38818,999,69560,.19966E-3,.611E-5,0
FENGYUN 1C DEB,1999-025EVK,2026-05-28T05:48:06.213312,14.19700556,.0081061,98.6283,141.7421,74.6641,303.1349,0,U,38819,999,65840,.43109E-3,.9E-5,0
FENGYUN 1C DEB,1999-025EVQ,2026-05-25T20:14:30.008832,14.16002536,.00968703,99.2971,291.2973,103.2890,257.9108,0,U,38824,999,71458,.18533542E-2,.3781E-4,0
FENGYUN 1C DEB,1999-025EVT,2026-05-22T19:23:09.944736,14.33763225,.0215422,98.3695,165.7437,192.8384,166.7264,0,U,38827,999,63367,.37217158E-3,.1292E-4,0
FENGYUN 1C DEB,1999-025EVV,2026-05-25T23:33:09.570528,14.09555647,.0039045,98.7387,162.2131,285.4792,74.2068,0,U,38829,999,66446,.43877136E-3,.73E-5,0
FENGYUN 1C DEB,1999-025EVY,2026-05-28T10:06:53.914176,14.05094445,.0083377,99.2499,201.1440,301.0843,58.2161,0,U,38832,999,66098,.85122E-3,.1369E-4,0
FENGYUN 1C DEB,1999-025EWE,2026-05-28T20:38:08.316672,13.85011320,.017295,99.1675,295.6235,252.8872,105.3279,0,U,39537,999,61569,.19006E-2,.2371E-4,0
FENGYUN 1C DEB,1999-025EWH,2026-05-20T02:15:35.328960,13.37525968,.04017361,106.1877,105.3839,28.0976,31.8129,0,U,39540,999,71215,.17421103E-2,.1365E-4,0
FENGYUN 1C DEB,1999-025EWJ,2026-05-28T08:18:37.500768,14.20821011,.0069471,98.6591,192.2538,311.7907,47.7348,0,U,39541,999,61368,.45246E-3,.958E-5,0
FENGYUN 1C DEB,1999-025EWL,2026-05-26T07:26:41.059680,13.70561416,.03389976,99.0215,171.5229,69.2363,294.4759,0,U,39543,999,51439,.80943879E-3,.1039E-4,0
FENGYUN 1C DEB,1999-025EWM,2026-05-26T08:57:37.815840,14.05768720,.00527331,98.7229,24.5674,266.4503,93.0633,0,U,39544,999,59168,.44680376E-3,.696E-5,0
FENGYUN 1C DEB,1999-025EWU,2026-05-28T16:14:03.674688,13.83999371,.014057,98.9900,295.8611,302.0298,56.7266,0,U,40688,999,32226,.35331E-3,.381E-5,0
FENGYUN 1C DEB,1999-025EWV,2026-05-28T11:21:16.309152,13.65299908,.031207,99.1260,61.7808,28.4227,333.3551,0,U,40689,999,57158,.16475E-2,.1828E-4,0
FENGYUN 1C DEB,1999-025EWW,2026-05-26T09:01:51.134592,13.95884893,.00937337,99.3986,189.8498,61.6558,299.4018,0,U,40690,999,63672,.17061347E-3,.196E-5,0
FENGYUN 1C DEB,1999-025EWX,2026-05-25T19:40:58.501920,13.90028593,.01280143,99.0344,178.6059,225.0042,134.0688,0,U,40691,999,57715,.13834923E-3,.139E-5,0
FENGYUN 1C DEB,1999-025EXB,2026-05-05T15:21:33.749280,14.51592263,.02782856,99.4430,266.4923,265.5927,91.3427,0,U,40695,999,33953,.19104308E-3,.1188E-4,0
FENGYUN 1C DEB,1999-025EXC,2026-05-23T05:48:37.489248,13.96828327,.00784028,98.9726,130.9511,272.6445,86.5745,0,U,40696,999,57934,.25038684E-3,.313E-5,0
FENGYUN 1C DEB,1999-025EXD,2026-05-17T23:44:01.804992,14.04812971,.00582729,99.1083,208.9579,181.6659,178.4322,0,U,40999,999,83754,.56804727E-3,.88E-5,0
FENGYUN 1C DEB,1999-025EXH,2026-05-26T02:39:03.686976,14.82502524,.00611347,98.9666,88.6567,131.3786,229.2703,0,U,41003,999,54848,.31605654E-2,.26245E-3,0
FENGYUN 1C DEB,1999-025EXK,2026-05-16T08:16:00.337440,13.51324350,.0570286,98.9435,165.1237,57.9384,307.5837,0,U,41005,999,54468,.93518046E-3,.1667E-4,0
FENGYUN 1C DEB,1999-025EXL,2026-05-28T12:12:26.522784,13.86491219,.0184389,102.3646,77.1274,334.3023,24.9047,0,U,41006,999,59799,.35954E-2,.4702E-4,0
FENGYUN 1C DEB,1999-025EXM,2026-05-13T22:53:35.128320,13.86329856,.01699267,99.9534,175.4140,6.1383,354.1800,0,U,41007,999,59507,.68156707E-3,.833E-5,0
FENGYUN 1C DEB,1999-025EXR,2026-05-28T10:55:40.963008,14.44060058,.0305276,99.1430,211.2592,224.4090,133.2252,0,U,41011,999,59562,.48058E-3,.2844E-4,0
FENGYUN 1C DEB,1999-025EXY,2026-05-26T02:56:49.894080,13.52868332,.03136135,99.9420,96.1164,72.1427,291.3649,0,U,41018,999,90397,.19603539E-2,.1737E-4,0
FENGYUN 1C DEB,1999-025EXZ,2026-05-27T16:46:54.578784,14.25921628,.00559967,98.7179,218.0323,100.5619,260.1875,0,U,41822,999,49737,.14680891E-2,.3514E-4,0
FENGYUN 1C DEB,1999-025EYA,2026-05-29T04:12:47.596032,14.24553453,.0055757,98.7044,216.0206,104.4453,256.2922,0,U,41823,999,49741,.14868E-2,.3464E-4,0
FENGYUN 1C DEB,1999-025EYB,2026-05-29T02:54:22.372128,14.25273496,.0058063,98.7162,217.0649,103.7109,257.0543,0,U,41824,999,49743,.15858E-2,.3755E-4,0
FENGYUN 1C DEB,1999-025EYC,2026-05-29T04:12:37.945152,14.26255009,.0056029,98.7292,222.6108,96.5058,264.2505,0,U,41825,999,49734,.15154E-2,.3652E-4,0
FENGYUN 1C DEB,1999-025EYD,2026-05-28T03:41:51.323136,14.24765358,.00564809,98.7187,217.7926,103.0226,257.7267,0,U,41826,999,49729,.13554712E-2,.3168E-4,0
FENGYUN 1C DEB,1999-025EYE,2026-05-29T04:16:23.291904,14.26469431,.0058465,98.7294,222.8512,90.4903,270.2977,0,U,41827,999,49717,.15825E-2,.3838E-4,0
FENGYUN 1C DEB,1999-025EYF,2026-05-28T21:09:02.392416,14.57850120,.0032767,98.9213,293.1070,31.6149,328.7007,0,U,41828,999,49894,.44874E-2,.20708E-3,0
FENGYUN 1C DEB,1999-025EYG,2026-05-29T04:05:19.239648,14.26291776,.0056355,98.7314,222.8374,94.1148,266.6475,0,U,41829,999,49693,.15672E-2,.3782E-4,0
FENGYUN 1C DEB,1999-025EYH,2026-05-29T04:21:01.967328,14.27734540,.0054512,98.7410,226.1646,91.8875,268.8550,0,U,41830,999,49662,.16788E-2,.4167E-4,0
FENGYUN 1C DEB,1999-025EYJ,2026-05-29T04:00:28.075104,14.25693792,.0056705,98.7201,220.1162,97.5611,263.2015,0,U,41831,999,49644,.17227E-2,.4114E-4,0
FENGYUN 1C DEB,1999-025EYK,2026-05-29T02:57:42.255072,14.25343328,.0056084,98.7143,217.0510,101.8067,258.9411,0,U,41832,999,49734,.14198E-2,.3358E-4,0
FENGYUN 1C DEB,1999-025EYL,2026-05-29T04:03:59.228928,14.27082121,.0054685,98.7349,223.4587,98.8686,261.8691,0,U,41833,999,49751,.17071E-2,.4184E-4,0
FENGYUN 1C DEB,1999-025EYM,2026-05-29T03:53:35.909952,14.24922009,.0055738,98.7197,217.4562,103.9477,256.7909,0,U,43213,999,42756,.15091E-2,.3542E-4,0
FENGYUN 1C DEB,1999-025EYN,2026-05-29T03:25:17.279904,14.25225354,.0056004,98.7218,217.8565,103.4756,257.2672,0,U,43214,999,42787,.15362E-2,.3629E-4,0
FENGYUN 1C DEB,1999-025EYP,2026-05-28T06:33:01.435392,13.40877332,.0365994,98.6917,250.1382,141.6941,221.0804,0,U,43358,999,55962,.1783E-2,.1425E-4,0
FENGYUN 1C DEB,1999-025EYQ,2026-05-28T04:23:32.342208,14.24824287,.00724245,99.0465,238.0337,254.7654,104.5508,0,U,43359,999,50118,.20304419E-2,.4823E-4,0
FENGYUN 1C DEB,1999-025EYR,2026-05-27T17:18:31.338720,14.27264460,.0054339,98.7509,224.9385,101.9792,258.7486,0,U,45526,999,45743,.16709468E-2,.4109E-4,0
FENGYUN 1C DEB,1999-025EYS,2026-05-29T03:54:42.069024,14.25634710,.0055665,98.7239,219.9413,102.0985,258.6439,0,U,45527,999,41964,.15817E-2,.3767E-4,0
FENGYUN 1C DEB,1999-025EYU,2026-05-25T16:28:52.115520,14.22537722,.01192615,98.5405,132.5149,290.8413,68.0027,0,U,46439,999,62694,.18718197E-3,.406E-5,0
FENGYUN 1C DEB,1999-025EYV,2026-05-09T20:59:57.178176,14.20567934,.0176185,98.5751,157.6579,66.7782,56.8972,0,U,46440,999,64472,.23459E-3,.547E-5,0
FENGYUN 1C DEB,1999-025EYY,2026-05-29T04:34:52.038048,14.11939699,.0096161,99.2027,225.3791,245.5960,140.3637,0,U,46443,999,61958,.19105E-2,.3603E-4,0
FENGYUN 1C DEB,1999-025EYZ,2026-05-27T18:19:37.334784,14.27610743,.00840681,98.5149,150.4982,25.6876,153.9850,0,U,46444,999,64950,.51355153E-3,.127E-4,0
FENGYUN 1C DEB,1999-025EZE,2026-05-25T13:02:33.105408,14.19478517,.02035948,98.6213,180.9020,157.6547,203.3658,0,U,46449,999,59960,.41081301E-3,.102E-4,0
FENGYUN 1C DEB,1999-025EZF,2026-05-21T06:43:31.884096,14.04829623,.0179933,98.0701,345.4610,326.0944,32.8827,0,U,46450,999,63358,.12955E-2,.2365E-4,0
FENGYUN 1C DEB,1999-025EZG,2026-05-28T23:49:33.885120,14.22606911,.0168389,98.1415,160.5223,55.7637,334.5952,0,U,46451,999,59383,.36462E-2,.9395E-4,0
FENGYUN 1C DEB,1999-025EZK,2026-05-28T04:56:19.464576,14.26082114,.00454482,98.8790,243.0512,111.6299,279.9770,0,U,46468,999,76188,.17196001E-2,.4111E-4,0
FENGYUN 1C DEB,1999-025EZL,2026-05-26T21:12:26.356032,14.47744253,.0105691,98.2207,171.2018,68.4744,292.7676,0,U,46986,999,65789,.42562E-3,.164E-4,0
FENGYUN 1C DEB,1999-025EZM,2026-05-27T04:06:21.693024,14.47396293,.00320058,98.9145,290.8892,205.8705,154.0887,0,U,46987,999,59732,.28860011E-2,.10617E-3,0
FENGYUN 1C DEB,1999-025EZP,2026-05-28T10:15:23.954112,13.81309282,.0230522,99.5125,316.2665,258.4939,128.6539,0,U,46989,999,73342,.3686E-2,.4743E-4,0
FENGYUN 1C DEB,1999-025EZQ,2026-05-22T08:28:04.252800,14.29913995,.0335145,98.2240,342.4040,305.1733,179.8599,0,U,46990,999,10820,.14072E-2,.6645E-4,0
FENGYUN 1C DEB,1999-025EZS,2026-05-20T04:23:51.566208,14.00909239,.00730059,98.9332,128.1390,81.9291,279.0149,0,U,46992,999,63175,.36850456E-3,.521E-5,0
FENGYUN 1C DEB,1999-025EZT,2026-05-12T13:01:08.945760,13.69310984,.0261809,98.7330,242.0067,259.9032,115.5429,0,U,46993,999,62321,.37055E-3,.369E-5,0
FENGYUN 1C DEB,1999-025EZV,2026-05-29T04:01:32.795616,13.87301074,.0182843,98.5895,222.7095,20.3963,340.4378,0,U,46995,999,62789,.18617E-2,.2461E-4,0
FENGYUN 1C DEB,1999-025EZX,2026-05-25T21:04:41.332224,14.28839897,.00249512,98.5402,187.9104,209.1446,330.7356,0,U,46997,999,64794,.74602876E-3,.1845E-4,0
FENGYUN 1C DEB,1999-025FAB,2026-05-17T10:37:03.622656,14.39981714,.00488475,99.2890,213.5009,314.1858,45.5319,0,U,47001,999,76154,.79185388E-3,.2477E-4,0
FENGYUN 1C DEB,1999-025FAD,2026-05-15T12:49:49.332864,13.42896158,.03340128,98.8535,53.8705,32.2407,329.8675,0,U,47003,999,67370,.27962219E-3,.186E-5,0
FENGYUN 1C DEB,1999-025FAF,2026-05-28T12:41:45.663072,14.12547283,.0064645,99.5995,254.0478,142.1985,233.8264,0,U,47005,999,85121,.27455E-2,.5132E-4,0
FENGYUN 1C DEB,1999-025FAG,2026-05-04T23:34:39.435168,13.98386453,.00832676,99.1753,188.4254,44.8370,315.9482,0,U,47006,999,84769,.25718524E-3,.334E-5,0
FENGYUN 1C DEB,1999-025FAH,2026-05-28T19:03:50.263200,13.98675187,.02314,98.2005,358.3505,303.7179,54.2123,0,U,47007,999,81183,.22235E-2,.3979E-4,0
FENGYUN 1C DEB,1999-025FAK,2026-05-26T03:04:58.763424,13.37403263,.03519195,98.9607,115.4896,209.4546,148.6340,0,U,47009,999,61006,.31949515E-3,.201E-5,0
FENGYUN 1C DEB,1999-025FAN,2026-05-22T20:59:28.760352,13.78071151,.01627546,98.7363,13.8095,351.8036,8.0464,0,U,47012,999,56792,.13255492E-3,.107E-5,0
FENGYUN 1C DEB,1999-025FAP,2026-05-28T10:05:18.265920,14.26173386,.0055134,98.0654,210.0780,31.7917,328.6574,0,U,47013,999,75634,.14751E-2,.3551E-4,0
FENGYUN 1C DEB,1999-025FAR,2026-05-29T04:01:28.041024,14.90191333,.0165572,98.6876,227.3137,293.5308,64.8587,0,U,47015,999,66873,.51044E-3,.6338E-4,0
FENGYUN 1C DEB,1999-025FBB,2026-05-28T02:11:12.348096,14.48660062,.0035874,99.0281,10.8287,220.3639,292.7462,0,U,47025,999,65148,.16787712E-2,.6326E-4,0
FENGYUN 1C DEB,1999-025FBF,2026-05-25T20:06:35.570016,15.09378916,.01081792,98.9355,178.2239,169.8305,190.5145,0,U,47029,999,5543,.21347591E-2,.39236E-3,0
FENGYUN 1C DEB,1999-025FBN,2026-05-28T23:04:54.254784,14.15275790,.0067202,98.6950,193.4553,340.6086,138.8362,0,U,47036,999,62292,.13376E-3,.223E-5,0
FENGYUN 1C DEB,1999-025FBS,2026-05-25T02:06:55.774656,14.06769115,.0063089,100.2969,79.1547,154.3803,206.0510,0,U,47040,999,91405,.36010147E-3,.554E-5,0
FENGYUN 1C DEB,1999-025FBT,2026-05-25T21:16:21.553248,15.20592905,.00086722,98.2350,190.8511,5.9885,171.4138,0,U,47041,999,73672,.2142653E-2,.47186E-3,0
FENGYUN 1C DEB,1999-025FBU,2026-05-24T23:48:33.903648,14.23031031,.00535008,98.9903,50.9788,286.1006,91.4378,0,U,47042,999,64843,.14822727E-3,.292E-5,0
FENGYUN 1C DEB,1999-025FBY,2026-05-29T00:17:46.347936,14.54376957,.0083648,99.0207,346.2343,209.3140,150.3348,0,U,47100,999,29197,.20135E-2,.8918E-4,0
FENGYUN 1C DEB,1999-025FBZ,2026-05-28T09:37:44.341824,14.21321460,.0100804,98.8112,213.4568,300.0201,59.1004,0,U,47101,999,37026,.2948E-2,.6729E-4,0
FENGYUN 1C DEB,1999-025FCA,2026-05-28T07:11:03.663744,14.17930884,.011544,98.4462,83.6840,291.9146,222.8771,0,U,47102,999,64300,.98694E-3,.2114E-4,0
FENGYUN 1C DEB,1999-025FCC,2026-05-18T07:46:12.045792,14.19575480,.00397318,98.8895,173.6217,246.9140,112.7845,0,U,47104,999,64594,.12294563E-3,.216E-5,0
FENGYUN 1C DEB,1999-025FCG,2026-05-20T08:29:49.547616,14.10747528,.01312447,99.2597,111.3541,17.2318,343.3245,0,U,48518,999,62405,.1388426E-2,.2645E-4,0
IRIDIUM 33,1997-051C,2026-05-29T01:09:57.644640,14.35140887,.000917,86.3879,357.9932,40.7184,319.4696,0,U,24946,999,50234,.90336E-4,.278E-5,0
IRIDIUM 33 DEB,1997-051L,2026-05-28T23:44:58.828128,14.43618883,.0009949,86.4014,349.7105,330.7875,29.2768,0,U,33773,999,90760,.26474E-3,.917E-5,0
IRIDIUM 33 DEB,1997-051N,2026-05-28T23:54:56.329056,14.41970197,.0011952,86.3626,338.1366,339.0146,183.0442,0,U,33775,999,90550,.46477E-3,.1543E-4,0
IRIDIUM 33 DEB,1997-051P,2026-05-29T01:26:46.406976,14.38517149,.0015122,86.4056,10.4850,16.9355,135.9544,0,U,33776,999,90487,.21287E-3,.671E-5,0
IRIDIUM 33 DEB,1997-051Q,2026-05-28T22:42:45.010656,14.56718231,.0008687,86.3766,322.4144,64.9129,295.2980,0,U,33777,999,90967,.99765E-3,.4479E-4,0
IRIDIUM 33 DEB,1997-051T,2026-05-28T23:34:10.485120,14.42649571,.001064,86.3397,318.2569,349.0009,141.4500,0,U,33850,999,90563,.41588E-3,.1402E-4,0
IRIDIUM 33 DEB,1997-051W,2026-05-28T21:10:24.271104,13.99821808,.0209923,85.9972,276.4661,84.0067,42.0268,0,U,33853,999,87683,.69949E-3,.126E-4,0
IRIDIUM 33 DEB,1997-051AD,2026-05-28T22:13:18.884064,14.69967181,.0010778,86.3800,313.0705,119.6882,40.7391,0,U,33860,999,91176,.14309E-2,.8604E-4,0
IRIDIUM 33 DEB,1997-051AF,2026-05-28T22:44:02.100192,14.73198949,.0047313,86.4072,323.5676,206.1316,314.6377,0,U,33862,999,91282,.14601E-2,.9616E-4,0
IRIDIUM 33 DEB,1997-051AK,2026-05-29T02:43:58.279008,14.26217953,.0114045,86.3028,22.1624,344.9721,166.9917,0,U,33866,999,89195,.14608E-2,.3765E-4,0
IRIDIUM 33 DEB,1997-051AP,2026-05-28T23:44:32.957376,14.46728166,.0020381,86.3746,346.5328,353.3889,136.3264,0,U,33870,999,90554,.57917E-3,.2118E-4,0
IRIDIUM 33 DEB,1997-051BA,2026-05-29T03:42:01.690272,14.61368776,.0057538,86.3853,33.6601,332.8596,189.0017,0,U,33881,999,89941,.33433E-2,.16966E-3,0
IRIDIUM 33 DEB,1997-051BD,2026-05-28T21:00:24.088320,14.82393216,.0012814,86.3647,294.0525,91.3525,61.3576,0,U,33884,999,91319,.24138E-2,.19411E-3,0
